schema_version,record_type,report_date,status,analysis_sha256,script_sha256,law_sha256,estimator_sha256,candidate,n,c,t,bucket_width,d,projection_regime,bins_per_group,balls_per_group,independent_groups,total_balls,dpf_tree_count,polynomial_pairs,public_a_coefficients,public_a_identity_a0_unsent,occupied_support_min,occupied_support_max,occupied_distribution_denominator,occupied_distribution_counts,occupied_distribution_sha256,distribution_checksum_encoding,occupied_expectation_numerator,occupied_expectation_denominator,occupied_expectation_decimal,bcg_section_8_2_expectation_numerator,bcg_section_8_2_expectation_denominator,bcg_section_8_2_expectation_decimal,bcg_section_9_1_expectation_numerator,bcg_section_9_1_expectation_denominator,bcg_section_9_1_expectation_decimal,coefficient_limb,coefficient_prime,nonzero_support_min,nonzero_support_max,nonzero_distribution_denominator,nonzero_distribution_counts,nonzero_distribution_sha256,nonzero_expectation_numerator,nonzero_expectation_denominator,nonzero_expectation_decimal,expected_support_loss_to_cancellation_numerator,expected_support_loss_to_cancellation_denominator,expected_support_loss_to_cancellation_decimal,any_cancellation_union_bound_numerator,any_cancellation_union_bound_denominator,tail_budget_bits,support_threshold_w,event,bound_numerator,bound_denominator,bound_log2_approx,bound_log2_floor,bound_log2_ceiling,bound_log2_exact_power_of_two,guaranteed_rejection_entropy_bits,tail_budget_pass,acceptance_lower_bound_numerator,acceptance_lower_bound_denominator,estimator_domain_guard,estimator_N,estimator_k,estimator_max_weight,estimator_model,estimator_weight,estimator_attack_bits,structured_doom_orbit_size,structured_doom_heuristic_loss_bits,structured_doom_status,structured_doom_source,structured_doom_adjusted_model_bits,attack_target_bits,attack_margin_bits,required_model_bits,required_weight_search,required_weight_cost_basis,diagnostic_label
ringlpn-regular-projection-v1,nonzero_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,8192,d_le_bucket,8192,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p0,4611686018326724609,,,,,,,,,,,,,,64,55,Pr[W_nonzero < W],0xa1fdbd99d1039d83ab9d0a76b2531d0a510db933a637456c5723e55991df591959f836283fa9dbd7b900a4fa68af20d31b59669c75a963ae84cc608c7344df6934857cf7ac25c0353ed91f3ebc7d283f1ec3e4695a9335aa0bd8cd519302adb62c2fc46aedb2cd13be54306de3018ddad2c8aa36cb12de9c92c64adeaafe8d93c7877fd0f7668a6d17c25a115858d7769a2e395d3bf5a141f8d1,0x1fffffffe50000000a1ffffffdc90000004fbbfffff8866000007799fffffb31d000001cd51fffffb31d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-65.660228596204,-66,-65,no,65,yes,0x1fffffffe50000000000242660b8c627c595eb5894d3548f5aef9c06c59c86db0a8dc1c73c020a6e1d7d7c9d7c056242846ff5b059750df2ce4a699638a569c517b339f738cbb2096cb7a830853da3fcac126e0c14382d7c0e13c1b96a56cca55f42732ae6cfd5249d3d03b95124d32ec41abcf921cfe72252d3755c934ed21636d39b5215501726c3878802f08997592e83da5eea7a7288965d1c6a2c40a5ebe072f,0x1fffffffe50000000a1ffffffdc90000004fbbfffff8866000007799fffffb31d000001cd51fffffb31d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,32768,24576,8191,,,,,,,,,,,,,,exact deployed-prime nonzero lower tail; no reduction
ringlpn-regular-projection-v1,nonzero_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,8192,d_le_bucket,8192,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p1,4611686018309947393,,,,,,,,,,,,,,64,55,Pr[W_nonzero < W],0x21b5c8f3f04907514f24eefc92911148ef1b3990d7375987338297667e08b58b250b117b83e5ddff8eb808dc17c4d3736d71fbf4758e42da211c5e3954ddb433b289e92f71ff479a5f80be48657dc89266c47a29540682d2a282f61d26ed3da9d2e7c9a2d6bde6dc0ce8fe994e442829343b06f95e8bb636c7a15f0a55a8e91aacffc5d4ed751d69ceba646e9ae83bc09a5fba4a328af25bb,0x6a8bde3c04516b21e0cfaea22412fd2d7d70cc8f88f738366af3ad87b17130d2ef717528aa3d34f55980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-65.660228596204,-66,-65,no,65,yes,0x6a8bde3c04516b21bf19e5ae33c9f5dc2e4bdd92f66626ed7bd873f6da39d74bbbeeddc22c347f6a3474ee847c1a22007147f723e83b2c8c928e040b8a71bd25dee3a1c6ab224bcc4d7616d08e00b865a07f41b79a82376d993b85d6abf97d2d5d7d09e2d912c2562d18365d29421923f3170166b1bbd7d6cbc4f906a17449c9385ea0f5aa5716e553003a2b128ae29631459b916517c43f65a045b5cd750da45,0x6a8bde3c04516b21e0cfaea22412fd2d7d70cc8f88f738366af3ad87b17130d2ef717528aa3d34f55980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,32768,24576,8191,,,,,,,,,,,,,,exact deployed-prime nonzero lower tail; no reduction
ringlpn-regular-projection-v1,occupied_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,8192,d_le_bucket,8192,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,47,Pr[K_occupied < W],0x13bac2e98906c8c6d9f1a03f2f1152645363312d42e1c4766c468116a01df8b69eb6c4923ae9cb6ed44b3c9ac872f20eee49591ab77d7fa72c8608455fcdbb48a8149da60287f4f421f83a5225,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-136.697714832318,-137,-136,no,136,yes,0x1fffffffffffffffffffffffffffffffffec453d1676f93739260e5fc0d0eead9bac9cced2bd1e3b8993b97ee95fe2074961493b6dc51634912bb4c365378d0df111b6a6e548828058d379f7baa03244b757eb6259fd780b0bde07c5addb,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,32768,24576,8191,,,,,,,,,,,,,,exact occupied lower tail; strict event support<W
ringlpn-regular-projection-v1,nonzero_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,8192,d_le_bucket,8192,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p0,4611686018326724609,,,,,,,,,,,,,,128,47,Pr[W_nonzero < W],0x9dd6174b4ca9725f8c850bd71608ec8d510a070753f051a6102e4c37638efe364e37d4885785a265e3e27c19ee6e7eee10de655e5197e46186f9a428cfcc5c507bc629fec477a734e718eb5dcb5baeeba88a22899761d384fdcc9f59b680a1b4e4e4b6ee527e2fdf16e5b4d82647fb4804c57bcebeb8e69f1d366d99ac00c799d926d94d3f557811a9267dd341753f82eb81d6b5870148baf7a74bcd6ede5fa186b8679c8fe9cc820039e45e575c65de12e0b29b36cf2f03cdca11111ea2f20205f349b47c237085331635d80b91e8af,0xfffffffe6800000131ffffff709000002f10bffff4871e000226aa5fffaee00b000981beb5ff1bd61ef0111cbdadfefaa623700c403656bf8eea592e03076fe59ff175e6e5002b9e4b50ffc26bd1e80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-136.697714832319,-137,-136,no,136,yes,0xfffffffe6800000131ffffff709000002e72e9e8a93a748da29a25542898d71e72b877b7aeab2b8478dfe2d0864a6ffc6fd53837b7ded11d290676b1e9190166b1e0978186ae93b9e9ca061e43021ba3af8439d6013b8858cb18e714a234a451145775dd76689e2c7b023360a6497f5e4b1b1b4911ad81d020e91a4b27d9b804b7fb3a843141471960e2c9926653ff386626d926b2c0aa87ee56d9822cbe8ac07d147e294a78feb7450858b4329121a05e794798637016337dffc61ba1a8a39a21ed1f4d64c930d0fc3235eeeee15d0dfdfa0cb64b83dc8f7acce9ca27f46e1751,0xfffffffe6800000131ffffff709000002f10bffff4871e000226aa5fffaee00b000981beb5ff1bd61ef0111cbdadfefaa623700c403656bf8eea592e03076fe59ff175e6e5002b9e4b50ffc26bd1e80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,32768,24576,8191,,,,,,,,,,,,,,exact deployed-prime nonzero lower tail; no reduction
ringlpn-regular-projection-v1,nonzero_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,8192,d_le_bucket,8192,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p1,4611686018309947393,,,,,,,,,,,,,,128,47,Pr[W_nonzero < W],0x14815934ec6a5b1321ad456cefda8f05fc5fa831cab483116a3af951fb40b54d640e27a2350fb0a7c1ed21a48b5406e86fd9fe9be13f2be5e88f9d59cc5327fd07bdbf3086170239395fbea85f68e41e50bd19718533239ffac71b5405cb9065d9665d95b782554fb9ec1a52a0440eaaa63104333f6ee132620bbd428be75311b7ea9ad494b69e8b115b7bb85a7b5568c472aa253a8919f30a5f064bc944ef0828eaf414466f9896b3ccc143b6ee64464b2cb8d88d70bb8639eed53e08fe86978fd66bec199aeda1449ab266a5,0x214218579ae46caecdb249c5429b0c2d99c26d6665516d3fd608278cb370873b82e28a5cb94aca615aac760799baf1ed9c563066cd886eda0a0e3d3e4b9db10b10cc598f639a9ada26bc0a46304c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-136.697714832318,-137,-136,no,136,yes,0x214218579ae46caecdb249c5429b0c2d99adec0d306502e4c2e67a474680acac7ce62ab4878015de49423b0e47bfb1384ef2223f2b535f29624c501ca7125d04285c7f90c7b95bae40d37aa8d67facd802f84240cf79e8fdc6c6a04157a0971be1af42e68e7accdc600538e4abfa346f9a2699a26a487daab04613e5ad5fbbf15559cefbccc0911ecd9df442bd7418acee4815652b6b496174eea48447a584aa973b8d55dac576e60cf5a0f9b436bb10f7d7150bebb99067694c333ebc49119bb9b4d34727728f4479c6112ac1f701796870299413e665125ebb654d995b,0x214218579ae46caecdb249c5429b0c2d99c26d6665516d3fd608278cb370873b82e28a5cb94aca615aac760799baf1ed9c563066cd886eda0a0e3d3e4b9db10b10cc598f639a9ada26bc0a46304c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,32768,24576,8191,,,,,,,,,,,,,,exact deployed-prime nonzero lower tail; no reduction
ringlpn-regular-projection-v1,occupied_distribution_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,4,64,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,raw-counts-omitted;nonzero_entries=61;support_min=4;support_max=64,3d25f6dbaa7db33f70d57ea655cbac50071fc8436985909b9db34132b2460da3,signed-length-prefixed-big-endian-v1,0x3ff8808bf8e4443e0b8b2bcdbab2be0b8443f8e408bff88003ffff,0x10000000000000000000000000000000000000000000000000000,63.970711467995,0x3ff8808bf8e4443e0b8b2bcdbab2be0b8443f8e408bff88003ffff,0x10000000000000000000000000000000000000000000000000000,63.970711467995,0x3ff88117eaad10f639c306a01b95ee67aaa7b1cc68ff9e8037fff1,0x10000000000000000000000000000000000000000000000000000,63.970719809336,,,,,,,,,,,,,,,,,,exact occupied support K; not projected nonzero support W,,,,,,,,,,,,,,,,,,,,,,,,,,,,exact shared-law occupied distribution
ringlpn-regular-projection-v1,nonzero_distribution_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,,,,,,signed-length-prefixed-big-endian-v1,,,,,,,,,,p0,4611686018326724609,0,64,0xfffffffa00000011b7ffffddab80003114ceffc8c8972032e714ae5875a481b2696b1d600fd6d986ebb537d6df203c1e6560171b7929b455adb2aac350f9f889764d111d276269e1d8d64af62a730bef5caff14d4b648a4c97ece9b526d4ba3c5a86942cd102dc2fc00e7887b8767f5562a202a8e43167ab3f96b0b181dfc5f6e49683f66c76d0f88b2c17268535021fef38a8d2e276007a9f048753004e1b78f6747cf442bc6cfb62830fe38befca0cbe566b5de5e0a38a9f0535e71518b4459d67d64fe9511581c81e7402edc3c196a312988a0b8e0597676af5595731980f9f9b5940495fe2ae70730d376e778711d9ccf5a413cf37f1bbb8467c918c8663cb6505bc6ece50c0c794141665c5726b081c6d0031a3fa31e9222ace669963a0d1e4cf8c797ebd01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,raw-counts-omitted;nonzero_entries=65;support_min=0;support_max=64,7095d3d12ce45b389b7c4b0a1025faf2b50182d78946006814b1872885046345,0xffe2022e7bbb3de5c1d5135ce71e78996de185807876c97f9de4f6eeaea0edb55d76297210c89bd8a83e726fa145180c59aa3dc828e7a9d0b3caffaec3f0ab62869bab98eea16cf9458f10c3c49092857b4118fe172348c9e001b37870c41896ff348566397b55d0c8c8dc9aed527d041f49c2d73c2cfeb5c6fddef94b3132dfb99c7e1b72efdc313be80059ffffff,0x3fffffffa60000003b0fffffe801800006bf93fffe9bafe00037ac84fff94a0ff800a10e80bff4419bf200a91c072ff8cb2b548039a6a55bfec0b3cea00446bc16fff9286ca80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,63.970711467995,0x77ee8154918792a461c33848f7c69c8a5b31ea734b560789e28f7bede2e10ff21c1b69172388188722f4b330b01c28420873ef90b25e7cd47987b95e9bc567a6ba8458c1b7d051341b670443cec41759f37672ead3609e80cb7a99c684aa2f3737236512ad82fbe0b63d28c3d3014a39022106b4cecd20466381e48d1023cec417ffa6000001,0x3fffffffa60000003b0fffffe801800006bf93fffe9bafe00037ac84fff94a0ff800a10e80bff4419bf200a91c072ff8cb2b548039a6a55bfec0b3cea00446bc16fff9286ca80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000,,,,,exact projected nonzero support W including coefficient cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,exact deployed-prime nonzero-support Markov DP
ringlpn-regular-projection-v1,any_cancellation_bound,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p0,4611686018326724609,,,,,,,,,,,,0x1dfdd01c6eef07d1d350c9153507d1eef01c6fdd001dfff00003ffffffffffffffffffffffffffffffb94c50b41e00b72b6640faeee29a19a4d55d43c2f1ba9c30de9881cf57405ff86be5965fed1cc7584a143202239a139abedff2ec4bc76870df0a3ac32d,0xffffffffe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,,Pr[at least one occupied coefficient sum cancels],0x1dfdd01c6eef07d1d350c9153507d1eef01c6fdd001dfff00003ffffffffffffffffffffffffffffffb94c50b41e00b72b6640faeee29a19a4d55d43c2f1ba9c30de9881cf57405ff86be5965fed1cc7584a143202239a139abedff2ec4bc76870df0a3ac32d,0xffffffffe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-67.093520305250,-68,-67,no,67,yes,0xffffffffe7ffffffe2022fe39110f82e2caf36eacaf82e110fe39022ffe2000ffffc00000000000000000000000000000046b3af4be1ff48d499bf05111d65e65b2aa2bc3d0e4563cf21677e30a8bfa007941a69a012e338a7b5ebcdfddc65ec6541200d13b438978f20f5c53cd3,0xffffffffe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,,,,,,,,,,,,rigorous coefficient-cancellation union bound
ringlpn-regular-projection-v1,nonzero_distribution_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,,,,,,signed-length-prefixed-big-endian-v1,,,,,,,,,,p1,4611686018309947393,0,64,0xfffffff9000000181dffffc97c30005aeddbef88a7cf55805b845775ad1010ae96a1fb08e510dfcdf65109607fdcf6c77a0dbd256902838247f1b8027bc091200c9d7d7d96528562b60720d4b43e66ee801fa420938ba5659270b756d8d0d4f23265ffb27f0955c802d7da95ca549f9662402f142a863bf3469335516ab3c35dc6f12f64bdabaf03ea7de964e641a8e731bd73c2d390db06986dc0f8c0c2e7bd645132d70ec901b6c2bb4d2d44a18cf429d6405fe57330a9ae264f8a2e40aaf45e30bf5152cb6be4cd579d1052ad2f4311c028eadf20558b98acf56171c9516966a58a1dde8034525115419186363b1fad00406b36616f101f60b4b94707736c5541f580097ebc695eb9c0c9229709105fc0c9c3ca6d5cc8a4f7a201f72ac0e648364845f01b201c6d18a7c8c0bb760100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,raw-counts-omitted;nonzero_entries=65;support_min=0;support_max=64,b385ed8351b8903f7b6d3f045a71479462e0b75de1b7dd55a8f4d2e8f9dfb2c5,0xffe2022e3fc24562ddc514bd1984e01cba568e77057a78877521c3cbcc79dd6bbf31f1a537a9e2d63dcc49d2ca264cfbaf35a4305f479ee475c3a17a5bb78c09e566edaf3b7d7080fd3fe978c0cb32ce9f7c92be57a140e2aa97218c7eb1cac6ef9a9a3e0a84ab851e01c99e870979c3af2d90fb452ab0ca811f6c755b0edce4ae9a64bc732bb42be6e40068ffffff,0x3fffffff970000005063ffffd9e5f0000c808d3ffcfdde03008c638773ec4200f3b228c7e55890f9a960e8160415a404b94060ef3e9451cca07f5551e96602aab85ab6e9f485bc90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,63.970711467995,0x77ee8154774b6659e222088d977d43cc29d2aba821476153462920812e786074848674ede849c210381eaa475c5b433621aa016ed62d1e094decb50f4056527e821b0401fae9933106552ceaec716e06c75d28629d8514b49c65c1f57b547ae1fe366178f6863c50d26f04bad54f357ee0938aa4f1231b51659b438cd44bd4191bff97000001,0x3fffffff970000005063ffffd9e5f0000c808d3ffcfdde03008c638773ec4200f3b228c7e55890f9a960e8160415a404b94060ef3e9451cca07f5551e96602aab85ab6e9f485bc90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000000000000,,,,,exact projected nonzero support W including coefficient cancellation,,,,,,,,,,,,,,,,,,,,,,,,,,,,exact deployed-prime nonzero-support Markov DP
ringlpn-regular-projection-v1,any_cancellation_bound,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,p1,4611686018309947393,,,,,,,,,,,,0x1dfdd01c6eef07d1d350c9153507d1eef01c6fdd001dfff00003ffffffffffffffffffffffffffffffb94c50b41e00b72b6640faeee29a19a4d55d43c2f1ba9c30de9881cf57405ff86be5965fed1cc7584a143202239a139abedff2ec4bc76870df0a3ac32d,0xffffffffe4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,,Pr[at least one occupied coefficient sum cancels],0x1dfdd01c6eef07d1d350c9153507d1eef01c6fdd001dfff00003ffffffffffffffffffffffffffffffb94c50b41e00b72b6640faeee29a19a4d55d43c2f1ba9c30de9881cf57405ff86be5965fed1cc7584a143202239a139abedff2ec4bc76870df0a3ac32d,0xffffffffe4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-67.093520305244,-68,-67,no,67,yes,0xffffffffe3ffffffe2022fe39110f82e2caf36eacaf82e110fe39022ffe2000ffffc00000000000000000000000000000046b3af4be1ff48d499bf05111d65e65b2aa2bc3d0e4563cf21677e30a8bfa007941a69a012e338a7b5ebcdfddc65ec6541200d13b438978f20f5c53cd3,0xffffffffe4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,,,,,,,,,,,,rigorous coefficient-cancellation union bound
ringlpn-regular-projection-v1,occupied_lower_tail_exact,2026-08-04,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,f05100a56e0b8c064fbffa1393a0b23a349e75aa2c7fcfb8d1714c561ef5eb00,993a37f72a59aed7803068225b5d3108a948f2fe248ae189a1b5e84ac62acc52,4822c6706bbfd97ee444e7f45eb0ceaedb20947298f2843453942d32b544c3b0,not-called,n20_c4_t16,1048576,4,16,65536,16384,d_le_bucket,16384,16,4,64,4096,16,3145728,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,56,Pr[K_occupied < W],0x530ecd642a18701185e38d76fcff7ab2070d91b067726ac7f723a24e2434744b587b4148d90c6fcc96d9670b240f28589362d5e557b393343f3f48e9af6ed6fa9adbf781d6aeaa904f0ac961c17c39b20f4143c940c2caeffe28afff,0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-66.623955872509,-67,-66,no,66,yes,0x1ffffffffffffffffacf1329bd5e78fee7a1c72890300854df8f26e4f988d953808dc5db1dbcb8bb4a784beb726f39033692698f4dbf0d7a76c9d2a1aa84c6ccbc0c0b716509129056524087e2951556fb0f5369e3e83c64df0bebc36bf3d351001d75001,0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,pass,65536,49152,16383,,,,,,,,,,,,,,exact occupied lower tail; strict event support<W
