device,n,logn,requested_qbits,actual_qbits,batch_size,iters,validation,ntt_mean_us,ntt_std_us,intt_mean_us,intt_std_us,poly_mul_mean_us,poly_mul_std_us,correct
cuda,8192,13,32,30,4,10000,pass,6.90256,0.461367,6.71837,0.480527,19.421,0.815581,1
